source,target,rank,date,time
landing_page,hkC7ghWX21I,18,04/08/2023,09:14:13
landing_page,m5NoJGYDHN4,19,04/08/2023,09:14:13
landing_page,QHScnBAeo8s,20,04/08/2023,09:14:13
wZOGyqf_edk,dQfHvbCSeII,1,04/08/2023,09:16:36
wZOGyqf_edk,m8oWRMoEtX4,2,04/08/2023,09:16:36
wZOGyqf_edk,B8wqvgisQyU,3,04/08/2023,09:16:36
wZOGyqf_edk,e7M-kiLAyFk,4,04/08/2023,09:16:37
wZOGyqf_edk,cOnRw6-S4mM,5,04/08/2023,09:16:37
e7M-kiLAyFk,W6sofdJoJ1I,1,04/08/2023,09:18:15
e7M-kiLAyFk,VxeXjhE-x_Y,2,04/08/2023,09:18:15
e7M-kiLAyFk,KA9UtdIKkwo,3,04/08/2023,09:18:15
e7M-kiLAyFk,m8oWRMoEtX4,4,04/08/2023,09:18:15
e7M-kiLAyFk,fkaB7hWG_Q8,5,04/08/2023,09:18:15
fkaB7hWG_Q8,edXztadbyYY,1,04/08/2023,09:20:05
fkaB7hWG_Q8,yjjCOZ_8834,2,04/08/2023,09:20:05
fkaB7hWG_Q8,kOuonUcnHTs,3,04/08/2023,09:20:05
fkaB7hWG_Q8,S_IoRXDDiM0,4,04/08/2023,09:20:06
fkaB7hWG_Q8,ze_ziW53bMA,5,04/08/2023,09:20:06
ze_ziW53bMA,MObzwzOcmfM,1,04/08/2023,09:22:06
ze_ziW53bMA,U3-x6SUJ4yg,2,04/08/2023,09:22:07
ze_ziW53bMA,60GgRvu8BkI,3,04/08/2023,09:22:07
ze_ziW53bMA,mERTTVC5oaQ,4,04/08/2023,09:22:07
ze_ziW53bMA,czLRp5uLcWA,5,04/08/2023,09:22:07
60GgRvu8BkI,GJxfTZ4iz-0,1,04/08/2023,09:24:07
60GgRvu8BkI,gP_-kCRiI4I,2,04/08/2023,09:24:07
60GgRvu8BkI,NNrqtdlltvo,3,04/08/2023,09:24:07
60GgRvu8BkI,Wc0M1m-jn_c,4,04/08/2023,09:24:08
60GgRvu8BkI,4bwC_decSP8,5,04/08/2023,09:24:08
NNrqtdlltvo,nrkVHScFeZ8,1,04/08/2023,09:26:08
NNrqtdlltvo,k36WnwSQBEc,2,04/08/2023,09:26:08
NNrqtdlltvo,SImbHfQo4sI,3,04/08/2023,09:26:08
NNrqtdlltvo,n4lnc4ZHYf0,4,04/08/2023,09:26:08
NNrqtdlltvo,J4jQVNlqrXI,5,04/08/2023,09:26:09
k36WnwSQBEc,Bpaye63WfBs,1,04/08/2023,09:28:29
k36WnwSQBEc,_KMQMtFdye4,2,04/08/2023,09:28:30
k36WnwSQBEc,vx05RhrzDYc,3,04/08/2023,09:28:30
k36WnwSQBEc,pOtDeTbHwpU,4,04/08/2023,09:28:30
k36WnwSQBEc,Le4LKkJaxiM,5,04/08/2023,09:28:30
pOtDeTbHwpU,_pOLBN5dSSo,1,04/08/2023,09:30:05
pOtDeTbHwpU,U1IzAF0g7c8,2,04/08/2023,09:30:05
pOtDeTbHwpU,6xIneq1H38Y,3,04/08/2023,09:30:05
pOtDeTbHwpU,0DHnmOKJJgU,4,04/08/2023,09:30:05
pOtDeTbHwpU,l_q_pF6nN_s,5,04/08/2023,09:30:06
0DHnmOKJJgU,ng6ZlmVGwas,1,04/08/2023,09:32:12
0DHnmOKJJgU,Jr_gdfP34EI,2,04/08/2023,09:32:13
0DHnmOKJJgU,RL7UH_5HdhE,3,04/08/2023,09:32:13
0DHnmOKJJgU,KYe2EqXdqP8,4,04/08/2023,09:32:13
0DHnmOKJJgU,1YFI6dQ3Vps,5,04/08/2023,09:32:13
Jr_gdfP34EI,W8rKww2nxgI,1,04/08/2023,09:34:48
Jr_gdfP34EI,27XUpBTPa7k,2,04/08/2023,09:34:49
Jr_gdfP34EI,KMe-Znm_CBo,3,04/08/2023,09:34:49
Jr_gdfP34EI,ecJWqHNe3ik,4,04/08/2023,09:34:49
Jr_gdfP34EI,F27h_O9N3IU,5,04/08/2023,09:34:49
KMe-Znm_CBo,kYbRqsGOWsE,1,04/08/2023,09:36:58
KMe-Znm_CBo,In_6-aF-P8o,2,04/08/2023,09:36:58
KMe-Znm_CBo,GIl9T9K3TxQ,3,04/08/2023,09:36:59
KMe-Znm_CBo,nSJiIuTVR6g,4,04/08/2023,09:36:59
KMe-Znm_CBo,fpbpGqK5NcM,5,04/08/2023,09:36:59
GIl9T9K3TxQ,zs4RBy03-6s,1,04/08/2023,09:38:49
GIl9T9K3TxQ,flCbKZ2iS4o,2,04/08/2023,09:38:50
GIl9T9K3TxQ,RUtLVme_oco,3,04/08/2023,09:38:50
GIl9T9K3TxQ,_LQdUPtY3Lw,4,04/08/2023,09:38:50
GIl9T9K3TxQ,IHLIbMX6X4o,5,04/08/2023,09:38:50
RUtLVme_oco,NSGryvdltlM,1,04/08/2023,09:40:03
RUtLVme_oco,wBnJkT53VQs,2,04/08/2023,09:40:03
RUtLVme_oco,JIXglYh0k0Y,3,04/08/2023,09:40:03
RUtLVme_oco,xUgiHghs8vs,4,04/08/2023,09:40:04
RUtLVme_oco,jad76jVv2Hw,5,04/08/2023,09:40:04
xUgiHghs8vs,dhlHkUS7rVY,1,04/08/2023,09:42:05
xUgiHghs8vs,G49gUHTa8qA,2,04/08/2023,09:42:05
xUgiHghs8vs,n0-811rU2Ew,3,04/08/2023,09:42:05
xUgiHghs8vs,WNqaiILZNMc,4,04/08/2023,09:42:06
xUgiHghs8vs,zZ8QwNOfNrE,5,04/08/2023,09:42:06
n0-811rU2Ew,8N2XoFl-0GY,1,04/08/2023,09:44:42
n0-811rU2Ew,_50MXEHr678,2,04/08/2023,09:44:42
n0-811rU2Ew,W_Qojv_Oy1s,3,04/08/2023,09:44:42
n0-811rU2Ew,aNoYIMgDEE0,4,04/08/2023,09:44:43
n0-811rU2Ew,adkGCJ0SW30,5,04/08/2023,09:44:43
_50MXEHr678,Slo0q_vj67c,1,04/08/2023,09:46:22
_50MXEHr678,Ryuqv66MB_c,2,04/08/2023,09:46:22
_50MXEHr678,yt5UWsEn6Os,3,04/08/2023,09:46:23
_50MXEHr678,In7VA9pTzmY,4,04/08/2023,09:46:23
_50MXEHr678,5-N7tpjalM0,5,04/08/2023,09:46:23
In7VA9pTzmY,rmKgn00GN9c,1,04/08/2023,09:48:10
In7VA9pTzmY,pQbRmMxQ0tY,2,04/08/2023,09:48:10
In7VA9pTzmY,b3XqNW3Bd10,3,04/08/2023,09:48:10
In7VA9pTzmY,8rhnq5rOJT4,4,04/08/2023,09:48:10
In7VA9pTzmY,3vz7s0COJV0,5,04/08/2023,09:48:11
3vz7s0COJV0,Vvm8v2KXIGo,1,04/08/2023,09:50:00
3vz7s0COJV0,0KxJVoMDIsM,2,04/08/2023,09:50:00
3vz7s0COJV0,-5SU8CRCQ-0,3,04/08/2023,09:50:00
3vz7s0COJV0,Q0PMrojqr2s,4,04/08/2023,09:50:00
3vz7s0COJV0,uKZ2Msemld4,5,04/08/2023,09:50:01
Q0PMrojqr2s,Pbyhf0Z8JEQ,1,04/08/2023,09:52:08
Q0PMrojqr2s,QP12WBVnqUE,2,04/08/2023,09:52:08
Q0PMrojqr2s,RTNPnmTHt5U,3,04/08/2023,09:52:08
Q0PMrojqr2s,83oV47_qsZY,4,04/08/2023,09:52:09
Q0PMrojqr2s,dagzT0a1mII,5,04/08/2023,09:52:09
QP12WBVnqUE,17-Uhz0__6o,1,04/08/2023,09:54:01
QP12WBVnqUE,Or2Do_v9vrk,2,04/08/2023,09:54:01
QP12WBVnqUE,8F_p0wVP4f4,3,04/08/2023,09:54:01
QP12WBVnqUE,b48KEN_3JPA,4,04/08/2023,09:54:01
QP12WBVnqUE,R8bh6CH9Tfc,5,04/08/2023,09:54:02
R8bh6CH9Tfc,plAWyokjIxQ,1,04/08/2023,09:56:13
R8bh6CH9Tfc,uT1ndSZLa8Y,2,04/08/2023,09:56:13
R8bh6CH9Tfc,-22TtulMRZU,3,04/08/2023,09:56:14
R8bh6CH9Tfc,oUKqrMHWVKE,4,04/08/2023,09:56:14
R8bh6CH9Tfc,D4-vopi689I,5,04/08/2023,09:56:14
uT1ndSZLa8Y,e7ygHiRSu2Q,1,04/08/2023,09:58:04
uT1ndSZLa8Y,k9jiIC26sRo,2,04/08/2023,09:58:04
uT1ndSZLa8Y,DTQ2Ryqh0Bk,3,04/08/2023,09:58:04
uT1ndSZLa8Y,M_3W97c5Ct4,4,04/08/2023,09:58:04
uT1ndSZLa8Y,c99ZwKWjY58,5,04/08/2023,09:58:05
e7ygHiRSu2Q,IoUCmeDU34Q,1,04/08/2023,09:59:42
e7ygHiRSu2Q,BKViwCzoVD4,2,04/08/2023,09:59:42
e7ygHiRSu2Q,YYShcZqa3xM,3,04/08/2023,09:59:42
e7ygHiRSu2Q,tnJXcuxPch4,4,04/08/2023,09:59:43
e7ygHiRSu2Q,YE0cX76Nyt4,5,04/08/2023,09:59:43
YE0cX76Nyt4,E2kC2xAkTmg,1,04/08/2023,10:01:38
YE0cX76Nyt4,BSUW5kv9vAE,2,04/08/2023,10:01:38
YE0cX76Nyt4,P-kXdgi2zJA,3,04/08/2023,10:01:39
YE0cX76Nyt4,OkxlrVt9dB0,4,04/08/2023,10:01:39
YE0cX76Nyt4,i9i3WIqz9hM,5,04/08/2023,10:01:39
E2kC2xAkTmg,nsDg-q7qYz0,1,04/08/2023,10:03:13
E2kC2xAkTmg,duxDnS5KyIY,2,04/08/2023,10:03:14
E2kC2xAkTmg,TAWV-lcnJZc,3,04/08/2023,10:03:14
E2kC2xAkTmg,2LnAYkaKxWk,4,04/08/2023,10:03:14
E2kC2xAkTmg,3AwThKbP7Jo,5,04/08/2023,10:03:14
TAWV-lcnJZc,EWgtr83SQXo,1,04/08/2023,10:05:30
TAWV-lcnJZc,V46xPCzQm1c,2,04/08/2023,10:05:30
TAWV-lcnJZc,5unGwZolWQ4,3,04/08/2023,10:05:30
TAWV-lcnJZc,KhYD0iXT-g4,4,04/08/2023,10:05:31
TAWV-lcnJZc,zHlKj_18ZKs,5,04/08/2023,10:05:31
EWgtr83SQXo,Ryjw1f_T_XM,1,04/08/2023,10:07:10
EWgtr83SQXo,MXtzP-44Y4c,2,04/08/2023,10:07:10
EWgtr83SQXo,cLIrTykakE8,3,04/08/2023,10:07:10
EWgtr83SQXo,WMCQgcu4llY,4,04/08/2023,10:07:10
EWgtr83SQXo,5nPF4iwIdt0,5,04/08/2023,10:07:11
WMCQgcu4llY,2hoPSBppPPE,1,04/08/2023,10:09:04
WMCQgcu4llY,nXoO9Mz5X2E,2,04/08/2023,10:09:04
WMCQgcu4llY,sIgcZAm08yU,3,04/08/2023,10:09:05
WMCQgcu4llY,O9A8NEfS_t0,4,04/08/2023,10:09:05
WMCQgcu4llY,seagPRTcKRY,5,04/08/2023,10:09:05
seagPRTcKRY,nZ3YIchioQc,1,04/08/2023,10:11:29
seagPRTcKRY,oracXN9FZmU,2,04/08/2023,10:11:29
seagPRTcKRY,mowWuuIs06Q,3,04/08/2023,10:11:29
seagPRTcKRY,VuBvFQTOYFY,4,04/08/2023,10:11:29
seagPRTcKRY,fpbpGqK5NcM,5,04/08/2023,10:11:30
VuBvFQTOYFY,V0iUE43PFV4,1,04/08/2023,10:13:26
VuBvFQTOYFY,8ccan23reRA,2,04/08/2023,10:13:26
VuBvFQTOYFY,7U5YCrlT0kY,3,04/08/2023,10:13:26
VuBvFQTOYFY,lxPBfeGdVxM,4,04/08/2023,10:13:26
VuBvFQTOYFY,p73D9IiVWAo,5,04/08/2023,10:13:26
7U5YCrlT0kY,MOGC-ucs5RQ,1,04/08/2023,10:15:19
7U5YCrlT0kY,mJhtFH_QrQU,2,04/08/2023,10:15:19
7U5YCrlT0kY,OwgXwhzRZLw,3,04/08/2023,10:15:19
7U5YCrlT0kY,suF823WWnCE,4,04/08/2023,10:15:20
7U5YCrlT0kY,zX2rvzzju6c,5,04/08/2023,10:15:20
suF823WWnCE,DxGX_B9ehZk,1,04/08/2023,10:17:13
suF823WWnCE,gJSLv9k2zh4,2,04/08/2023,10:17:13
suF823WWnCE,hdOutkezWuI,3,04/08/2023,10:17:13
suF823WWnCE,3yR9h55SjyY,4,04/08/2023,10:17:13
suF823WWnCE,R9Dgh3GGDbA,5,04/08/2023,10:17:14
DxGX_B9ehZk,QwoAwgDsCKw,1,04/08/2023,10:19:16
DxGX_B9ehZk,#NAME?,2,04/08/2023,10:19:16
DxGX_B9ehZk,3pqYNJQpcjY,3,04/08/2023,10:19:17
DxGX_B9ehZk,qWERi4Mpge8,4,04/08/2023,10:19:17
DxGX_B9ehZk,WbVeZ0iPJLk,5,04/08/2023,10:19:17
3pqYNJQpcjY,Ktig_3OKKds,1,04/08/2023,10:21:45
3pqYNJQpcjY,Tt2G2IWFZIM,2,04/08/2023,10:21:45
3pqYNJQpcjY,KcaSVbkfQG0,3,04/08/2023,10:21:45
3pqYNJQpcjY,KuW97LtbeBM,4,04/08/2023,10:21:45
3pqYNJQpcjY,1XHJgd7ZlkM,5,04/08/2023,10:21:46
Ktig_3OKKds,hCLl-YVr_eg,1,04/08/2023,10:23:42
Ktig_3OKKds,#NAME?,2,04/08/2023,10:23:42
Ktig_3OKKds,Ra_0dswigiU,3,04/08/2023,10:23:42
Ktig_3OKKds,W1Ji6gyjACg,4,04/08/2023,10:23:43
Ktig_3OKKds,HW_ya_5yCT0,5,04/08/2023,10:23:43
Ra_0dswigiU,mllPL2qBCTA,1,04/08/2023,10:25:51
Ra_0dswigiU,wF6LKVB87tU,2,04/08/2023,10:25:51
Ra_0dswigiU,Zs8v0AQu2Bg,3,04/08/2023,10:25:51
Ra_0dswigiU,xts1EbWLzU0,4,04/08/2023,10:25:51
Ra_0dswigiU,Z0_yZT0jwzA,5,04/08/2023,10:25:52
xts1EbWLzU0,o9cPMmtdVLA,1,04/08/2023,10:28:29
xts1EbWLzU0,nWXYkg4sQq8,2,04/08/2023,10:28:29
xts1EbWLzU0,cVXqeGoEWWM,3,04/08/2023,10:28:30
xts1EbWLzU0,zusWSX3iad4,4,04/08/2023,10:28:30
xts1EbWLzU0,EgA78uqhVgA,5,04/08/2023,10:28:30
cVXqeGoEWWM,IODdI0g78wQ,1,04/08/2023,10:30:50
cVXqeGoEWWM,BOAdZc0Gc1M,2,04/08/2023,10:30:50
cVXqeGoEWWM,VqWxvUXkcOo,3,04/08/2023,10:30:51
cVXqeGoEWWM,uq4l6wKih0E,4,04/08/2023,10:30:51
cVXqeGoEWWM,0CAC2o7UzwM,5,04/08/2023,10:30:51
uq4l6wKih0E,ypXQF1VN26U,1,04/08/2023,10:32:50
uq4l6wKih0E,ScbKJAHihs4,2,04/08/2023,10:32:50
uq4l6wKih0E,bVA4szQmpMM,3,04/08/2023,10:32:51
uq4l6wKih0E,vBZei_NMfp4,4,04/08/2023,10:32:51
uq4l6wKih0E,0vvrU7vdNPM,5,04/08/2023,10:32:51
ScbKJAHihs4,UKthTR3YHcY,1,04/08/2023,10:33:32
ScbKJAHihs4,mPycRB1tRLA,2,04/08/2023,10:33:32
ScbKJAHihs4,zavmyMOCpFY,3,04/08/2023,10:33:33
ScbKJAHihs4,gnEnhmrOHwk,4,04/08/2023,10:33:33
ScbKJAHihs4,GmnFGap0kSA,5,04/08/2023,10:33:33
gnEnhmrOHwk,#NAME?,1,04/08/2023,10:35:16
gnEnhmrOHwk,kxFM4pWbcKk,2,04/08/2023,10:35:16
gnEnhmrOHwk,4hYogWu1Z-I,3,04/08/2023,10:35:17
gnEnhmrOHwk,Yi1-y82HzKw,4,04/08/2023,10:35:17
gnEnhmrOHwk,Rfj4s7OaMZQ,5,04/08/2023,10:35:17
4hYogWu1Z-I,301MMw8qVkk,1,04/08/2023,10:37:26
4hYogWu1Z-I,pfWBE0yBoh0,2,04/08/2023,10:37:26
4hYogWu1Z-I,gscMRUlNmC4,3,04/08/2023,10:37:26
4hYogWu1Z-I,b43RA3fngB4,4,04/08/2023,10:37:27
4hYogWu1Z-I,RKBcs9tNWg8,5,04/08/2023,10:37:27
pfWBE0yBoh0,WpDKnw8w2eM,1,04/08/2023,10:39:51
pfWBE0yBoh0,MidfMbfwBCc,2,04/08/2023,10:39:51
pfWBE0yBoh0,4EdFNnhSLjI,3,04/08/2023,10:39:51
pfWBE0yBoh0,5jodSKcaETQ,4,04/08/2023,10:39:51
pfWBE0yBoh0,E6Y-9ocB4mg,5,04/08/2023,10:39:52
WpDKnw8w2eM,GdzTYKQTSJc,1,04/08/2023,10:40:51
WpDKnw8w2eM,I16-lDiGbqw,2,04/08/2023,10:40:51
WpDKnw8w2eM,hC0_ufl12P4,3,04/08/2023,10:40:52
WpDKnw8w2eM,Es_5VgGir8o,4,04/08/2023,10:40:52
WpDKnw8w2eM,nvM8bjjRoKY,5,04/08/2023,10:40:52
GdzTYKQTSJc,wl9GIjy8CQU,1,04/08/2023,10:42:23
GdzTYKQTSJc,T0M0YW2otMk,2,04/08/2023,10:42:23
GdzTYKQTSJc,opU6HTjEmbk,3,04/08/2023,10:42:23
GdzTYKQTSJc,p501PUm-ZtQ,4,04/08/2023,10:42:24
GdzTYKQTSJc,c0TAI1o_GnU,5,04/08/2023,10:42:24
c0TAI1o_GnU,MUHtd83SWE8,1,04/08/2023,10:43:24
c0TAI1o_GnU,cuwwmP8K5N0,2,04/08/2023,10:43:24
c0TAI1o_GnU,K1A2dh046gs,3,04/08/2023,10:43:24
c0TAI1o_GnU,uns7osuWX0w,4,04/08/2023,10:43:24
c0TAI1o_GnU,8D5v2RcCPxo,5,04/08/2023,10:43:25
MUHtd83SWE8,xyhQyi_KrWE,1,04/08/2023,10:43:58
MUHtd83SWE8,Zrlr5J8PRyc,2,04/08/2023,10:43:58
MUHtd83SWE8,qYRAYX3LMq4,3,04/08/2023,10:43:58
MUHtd83SWE8,JrCoZr9uLC0,4,04/08/2023,10:43:59
MUHtd83SWE8,Vra9X_hIYVE,5,04/08/2023,10:43:59
Vra9X_hIYVE,Bp2VSb5BDsc,1,04/08/2023,10:45:35
Vra9X_hIYVE,5mC8PAioWtA,2,04/08/2023,10:45:36
Vra9X_hIYVE,T0M0YW2otMk,3,04/08/2023,10:45:36
Vra9X_hIYVE,TeYi5zJjh2I,4,04/08/2023,10:45:36
Vra9X_hIYVE,AbORu8ChaIc,5,04/08/2023,10:45:37
AbORu8ChaIc,Es_5VgGir8o,1,04/08/2023,10:47:30
AbORu8ChaIc,hC0_ufl12P4,2,04/08/2023,10:47:30
AbORu8ChaIc,8D5v2RcCPxo,3,04/08/2023,10:47:30
AbORu8ChaIc,OwqdaqwWe4o,4,04/08/2023,10:47:31
AbORu8ChaIc,kUkKhRtk8VU,5,04/08/2023,10:47:31
8D5v2RcCPxo,B8mXRe8mvpo,1,04/08/2023,10:49:49
8D5v2RcCPxo,kUkKhRtk8VU,2,04/08/2023,10:49:49
8D5v2RcCPxo,kpD8D9be_-s,3,04/08/2023,10:49:50
8D5v2RcCPxo,LBAtqBrNlyg,4,04/08/2023,10:49:50
8D5v2RcCPxo,JrCoZr9uLC0,5,04/08/2023,10:49:50
B8mXRe8mvpo,PsAY6U8mSMU,1,04/08/2023,10:51:57
B8mXRe8mvpo,VopFmEgiIVw,2,04/08/2023,10:51:58
B8mXRe8mvpo,v8i2fgybrBw,3,04/08/2023,10:51:58
B8mXRe8mvpo,Qs_sbBxYHCE,4,04/08/2023,10:51:58
B8mXRe8mvpo,ybnlla2WT9w,5,04/08/2023,10:51:59
ybnlla2WT9w,ine7xIlLxgc,1,04/08/2023,10:54:10
ybnlla2WT9w,4gadb14pfdo,2,04/08/2023,10:54:11
ybnlla2WT9w,0509oQGhWEs,3,04/08/2023,10:54:11
ybnlla2WT9w,TCrLPyVBt2k,4,04/08/2023,10:54:11
ybnlla2WT9w,_MkjSJQZJok,5,04/08/2023,10:54:12
0509oQGhWEs,2m-Edj-eMfk,1,04/08/2023,10:56:12
0509oQGhWEs,dxHFkc-zjmQ,2,04/08/2023,10:56:12
0509oQGhWEs,pafJ_4c4o5c,3,04/08/2023,10:56:12
0509oQGhWEs,n2Ee5haFN3Y,4,04/08/2023,10:56:12
0509oQGhWEs,0e6IQYPJKco,5,04/08/2023,10:56:13
dxHFkc-zjmQ,7espYYtIhJE,1,04/08/2023,10:56:31
dxHFkc-zjmQ,cLYntlOKvvw,2,04/08/2023,10:56:31
dxHFkc-zjmQ,rR_Zobk4das,3,04/08/2023,10:56:31
dxHFkc-zjmQ,FJmwASdf-BE,4,04/08/2023,10:56:32
dxHFkc-zjmQ,2JPbGGmELhQ,5,04/08/2023,10:56:32
2JPbGGmELhQ,AqF0Q3-3YW8,1,04/08/2023,10:58:46
2JPbGGmELhQ,K3mRMV5b0KY,2,04/08/2023,10:58:46
2JPbGGmELhQ,LtifkWA8zw4,3,04/08/2023,10:58:46
2JPbGGmELhQ,b9GNExTeb1w,4,04/08/2023,10:58:46
2JPbGGmELhQ,mPycRB1tRLA,5,04/08/2023,10:58:47
LtifkWA8zw4,ybjLpPUfqlw,1,04/08/2023,10:59:24
LtifkWA8zw4,X1t39HAi6ug,2,04/08/2023,10:59:25
LtifkWA8zw4,YGX93XzlHKI,3,04/08/2023,10:59:25
LtifkWA8zw4,jJ3QXq0i2gk,4,04/08/2023,10:59:25
LtifkWA8zw4,oHYQzWv14I0,5,04/08/2023,10:59:25
jJ3QXq0i2gk,Dpcm1as1Wfw,1,04/08/2023,11:00:38
jJ3QXq0i2gk,dHaM2vbjmD4,2,04/08/2023,11:00:38
jJ3QXq0i2gk,5_v7QrIW0zY,3,04/08/2023,11:00:38
jJ3QXq0i2gk,m8oWRMoEtX4,4,04/08/2023,11:00:39
jJ3QXq0i2gk,zcQZzYecaJg,5,04/08/2023,11:00:39
m8oWRMoEtX4,WV1lVryyt68,1,04/08/2023,11:03:06
m8oWRMoEtX4,rykDNzTmgxg,2,04/08/2023,11:03:06
m8oWRMoEtX4,wt2vuBKpq7k,3,04/08/2023,11:03:06
m8oWRMoEtX4,n4lnc4ZHYf0,4,04/08/2023,11:03:07
m8oWRMoEtX4,xHcuac2uoU8,5,04/08/2023,11:03:07
wt2vuBKpq7k,CaEBCTxbcOo,1,04/08/2023,11:05:00
wt2vuBKpq7k,PhWxmsOHbyI,2,04/08/2023,11:05:00
wt2vuBKpq7k,QURLFuSci4c,3,04/08/2023,11:05:01
wt2vuBKpq7k,YYShcZqa3xM,4,04/08/2023,11:05:01
wt2vuBKpq7k,TLIsN8_Y5Bo,5,04/08/2023,11:05:01
TLIsN8_Y5Bo,qIBHl1O-S68,1,04/08/2023,11:07:18
TLIsN8_Y5Bo,r47QzX5eqmo,2,04/08/2023,11:07:18
TLIsN8_Y5Bo,Mu2C7y5Dv6o,3,04/08/2023,11:07:19
TLIsN8_Y5Bo,_NMj1Y9DOX0,4,04/08/2023,11:07:19
TLIsN8_Y5Bo,DW6wNQAXrK4,5,04/08/2023,11:07:19
Mu2C7y5Dv6o,XXYKGjVKkfU,1,04/08/2023,11:09:48
Mu2C7y5Dv6o,7sRr16K53A4,2,04/08/2023,11:09:48
Mu2C7y5Dv6o,FPvvEgSqj_0,3,04/08/2023,11:09:48
Mu2C7y5Dv6o,amuxBixRQx4,4,04/08/2023,11:09:48
Mu2C7y5Dv6o,ydc0tWmVbLI,5,04/08/2023,11:09:49
ydc0tWmVbLI,zOT8_QzXX38,1,04/08/2023,11:12:02
ydc0tWmVbLI,n-nGOnv81LI,2,04/08/2023,11:12:02
ydc0tWmVbLI,9cQ4eaI2Cl4,3,04/08/2023,11:12:02
ydc0tWmVbLI,uwYUXMcfA7c,4,04/08/2023,11:12:02
ydc0tWmVbLI,xEZmXWeW1WI,5,04/08/2023,11:12:03
9cQ4eaI2Cl4,mZwH0E-OZkk,1,04/08/2023,11:14:09
9cQ4eaI2Cl4,QfbFZicGCRw,2,04/08/2023,11:14:10
9cQ4eaI2Cl4,75zzV3v7S_I,3,04/08/2023,11:14:10
9cQ4eaI2Cl4,cuREf3NDRPU,4,04/08/2023,11:14:11
9cQ4eaI2Cl4,oMXUrVgnos0,5,04/08/2023,11:14:11
QfbFZicGCRw,AWOxkPz9C48,1,04/08/2023,11:16:25
QfbFZicGCRw,67ugukcTKaA,2,04/08/2023,11:16:25
QfbFZicGCRw,Z2zHCsv20NQ,3,04/08/2023,11:16:25
QfbFZicGCRw,T7Vbzs_c1to,4,04/08/2023,11:16:26
QfbFZicGCRw,99gggyQ0__4,5,04/08/2023,11:16:26
landing_page,NNrqtdlltvo,1,02/08/2023,12:12:15
landing_page,EvQfsVTck9o,2,02/08/2023,12:12:15
landing_page,#NAME?,3,02/08/2023,12:12:15
landing_page,oCxQxVHjpWc,4,02/08/2023,12:12:15
landing_page,wADgralWNlk,5,02/08/2023,12:12:16
landing_page,m_dd0wa86Zo,6,02/08/2023,12:12:16
landing_page,Erh2qh-QgaY,7,02/08/2023,12:12:16
landing_page,Bvk3VzTMdAk,8,02/08/2023,12:12:16
landing_page,0AjUhe846k8,9,02/08/2023,12:12:16
landing_page,#NAME?,10,02/08/2023,12:12:17
landing_page,WqlhaN27-yM,11,02/08/2023,12:12:17
landing_page,SJEkdArBD0Q,12,02/08/2023,12:12:17
landing_page,3wEyqCFqNro,13,02/08/2023,12:12:17
landing_page,Jxuy585yO0Q,14,02/08/2023,12:12:17
landing_page,LZVRHxNv42c,15,02/08/2023,12:12:18
landing_page,rFJsFdgMkYE,16,02/08/2023,12:12:18
landing_page,bUs0Tvp0ZMw,17,02/08/2023,12:12:18
landing_page,UYdzDl5eYhI,18,02/08/2023,12:12:18
landing_page,zgcy_I90j6E,19,02/08/2023,12:12:18
landing_page,5DIpTVEFkSg,20,02/08/2023,12:12:19
SJEkdArBD0Q,2LRb9ZOytrQ,1,02/08/2023,12:14:05
SJEkdArBD0Q,85Gg_VX27Cs,2,02/08/2023,12:14:05
SJEkdArBD0Q,FKNKPrmQP6s,3,02/08/2023,12:14:06
SJEkdArBD0Q,Qd_XopCKdo4,4,02/08/2023,12:14:06
SJEkdArBD0Q,Ksfze6UkJxM,5,02/08/2023,12:14:06
Ksfze6UkJxM,sJzPB6Ldh9M,1,02/08/2023,12:15:06
Ksfze6UkJxM,lmT8CFj5-Fk,2,02/08/2023,12:15:06
Ksfze6UkJxM,1Et_8ygBu88,3,02/08/2023,12:15:07
Ksfze6UkJxM,z-BPjWabue8,4,02/08/2023,12:15:07
Ksfze6UkJxM,fnIe3IhTY2M,5,02/08/2023,12:15:07
sJzPB6Ldh9M,EW0AoMV4O5g,1,02/08/2023,12:16:48
sJzPB6Ldh9M,AhaVupgXtXY,2,02/08/2023,12:16:48
sJzPB6Ldh9M,PqU-hnowpZA,3,02/08/2023,12:16:48
sJzPB6Ldh9M,8SFUJCxM-qs,4,02/08/2023,12:16:49
sJzPB6Ldh9M,To-sYmgX8ic,5,02/08/2023,12:16:49
To-sYmgX8ic,oIOZ7FBBtDM,1,02/08/2023,12:18:53
To-sYmgX8ic,rFJsFdgMkYE,2,02/08/2023,12:18:54
To-sYmgX8ic,kvknHY9mZoE,3,02/08/2023,12:18:54
To-sYmgX8ic,w2LHFybL2Xs,4,02/08/2023,12:18:54
To-sYmgX8ic,wOyj6eDfVhc,5,02/08/2023,12:18:54
w2LHFybL2Xs,FAoXZsVXg1Q,1,02/08/2023,12:20:27
w2LHFybL2Xs,cj8Jx9huH-Y,2,02/08/2023,12:20:27
w2LHFybL2Xs,7xY4c402Gh0,3,02/08/2023,12:20:27
w2LHFybL2Xs,47OK7zM_Z9A,4,02/08/2023,12:20:27
w2LHFybL2Xs,4iP_lWdq5Yc,5,02/08/2023,12:20:27
FAoXZsVXg1Q,LCglJCcEnVU,1,02/08/2023,12:22:01
